epoch,loss,lr,time_s
144,0.011684561241418123,0.00017289686274214118,26.077113151550293
145,0.01160095011194547,0.0001725374371012288,26.04959225654602
146,0.011583142292996248,0.00017217602280983623,26.101004362106323
147,0.011638600068787733,0.0001718126297763189,26.127350568771362
148,0.01144478190690279,0.00017144726796328036,26.0849449634552
149,0.011562891118228436,0.00017107994738729929,26.08733296394348
150,0.011824908976753553,0.00017071067811865479,26.102400541305542
151,0.011867381942768892,0.0001703394702810504,26.097237586975098
152,0.011611360466728608,0.00016996633405133658,26.063228845596313
153,0.011424792371690274,0.00016959127965923145,26.09584903717041
154,0.011714070662856102,0.0001692143173870407,26.1192467212677
155,0.011472903192043304,0.0001688354575693754,26.122978448867798
156,0.011491452033321062,0.00016845471059286887,26.118224382400513
157,0.011434692268570265,0.0001680720868958918,26.07230806350708
158,0.011386160645633936,0.00016768759696826608,26.121834754943848
159,0.01155892771979173,0.00016730125135097735,26.11102557182312
160,0.011779850907623768,0.00016691306063588583,26.07698130607605
161,0.011521460860967636,0.00016652303546543608,26.067834854125977
162,0.011622376677890619,0.00016613118653236518,26.109843492507935
163,0.011513421436150868,0.0001657375245794096,26.082239151000977
164,0.01140159002194802,0.00016534206039901057,26.065317392349243
165,0.011375735172381003,0.0001649448048330184,26.152462005615234
166,0.011591869778931141,0.00016454576877239507,26.051944494247437
167,0.011881592124700547,0.00016414496315691581,26.12217688560486
168,0.011599390394985675,0.000163742398974869,26.080937147140503
169,0.011436589683095614,0.00016333808726275503,26.0828378200531
170,0.01159598520025611,0.00016293203910498378,26.058567762374878
171,0.011597731895744801,0.00016252426563357055,26.08656620979309
172,0.011539036159714062,0.00016211477802783109,26.104114532470703
173,0.011381421331316232,0.0001617035875140749,26.084376573562622
174,0.011344212541977565,0.0001612907053652977,26.111042261123657
175,0.011426571880777676,0.00016087614290087208,26.077593564987183
176,0.011446328709522884,0.00016045991148623754,26.202393054962158
177,0.01175401701281468,0.00016004202253258842,26.0712308883667
178,0.01163963470607996,0.00015962248749656162,26.068358182907104
179,0.011583906536300977,0.000159201317879922,26.093095302581787
180,0.01132563225304087,0.00015877852522924735,26.132270097732544
181,0.011483104837437471,0.00015835412113561178,26.088046073913574
182,0.011629259151717027,0.0001579281172342679,26.086777448654175
183,0.011599590629339218,0.0001575005252043279,26.050337314605713
184,0.011335425389309725,0.00015707135676844324,26.091679334640503
185,0.011484226025640965,0.00015664062369248334,26.06158995628357
186,0.011355347869296869,0.00015620833778521312,26.12214732170105
187,0.01146492517242829,0.00015577451089796905,26.534451484680176
188,0.0114978378949066,0.00015533915492433445,26.08194375038147
189,0.011661636643111706,0.00015490228179981322,26.0730082988739
190,0.011451148055493831,0.00015446390350150275,26.17610812187195
191,0.011548342959334454,0.00015402403204776557,26.07173466682434
192,0.011304268209884564,0.00015358267949789971,26.04052186012268
193,0.011469105693201224,0.00015313985795180834,26.114018201828003
194,0.011519612278789282,0.00015269557954966783,26.0987868309021
195,0.011385050602257252,0.00015224985647159495,26.05325222015381
196,0.011534054204821587,0.0001518027009373131,26.140411615371704
197,0.011396771855652332,0.0001513541252058171,26.06349492073059
198,0.011485109788676102,0.00015090414157503722,26.10526180267334
199,0.011377456287542978,0.000150452762381502,26.083553075790405
200,0.011485409922897816,0.0001500000000000001,26.144017219543457
201,0.011500665048758189,0.00014954586684324086,26.107974529266357
202,0.011453634314239024,0.0001490903753615142,26.11124873161316
203,0.011645083750287692,0.00014863353804234916,26.026575088500977
204,0.011333211449285348,0.00014817536741017163,26.10731840133667
205,0.01144050620496273,0.00014771587602596098,26.105220556259155
206,0.011347115164001782,0.0001472550764869055,26.121752738952637
207,0.011571764387190342,0.00014679298142605745,26.107823371887207
208,0.011390757809082667,0.0001463296035119863,26.072468757629395
209,0.011288155304888884,0.00014586495544843158,26.13855290412903
210,0.011490504257380962,0.00014539904997395477,26.072519302368164
211,0.011402431751290958,0.00014493189986158973,26.15291738510132
212,0.011322086832175652,0.00014446351791849282,26.056535482406616
213,0.011307507070402305,0.00014399391698559157,26.124465703964233
214,0.011566200231512388,0.00014352310993723282,26.0602388381958
215,0.01166777058194081,0.00014305110968082957,26.091795206069946
216,0.0115214629098773,0.0001425779291565073,26.287463903427124
217,0.011576225111881892,0.00014210358133674917,26.118724822998047
218,0.011470804829150439,0.00014162807922604018,26.120317220687866
219,0.011353380419313908,0.0001411514358605109,26.07666301727295
220,0.01139659412826101,0.00014067366430758007,26.094188451766968
221,0.011428798797229927,0.00014019477766559607,26.119962453842163
222,0.011343572599192461,0.0001397147890634781,26.070115566253662
223,0.011300971855719884,0.00013923371166035616,26.082352876663208
224,0.011276842374354602,0.00013875155864521033,26.089900732040405
225,0.011370827133456865,0.00013826834323650902,26.19767427444458
226,0.011341443192213774,0.00013778407868184677,26.039255380630493
227,0.011286725848913192,0.00013729877825758096,26.06321692466736
228,0.011426602272937696,0.00013681245526846788,26.127142429351807
229,0.011362438866247734,0.0001363251230472979,26.05683994293213
230,0.011272992845624686,0.00013583679495453007,26.106372833251953
231,0.011203510159005722,0.00013534748437792578,26.106380701065063
232,0.011484389131267866,0.0001348572047321816,26.13413405418396
233,0.011441651669641336,0.00013436596945856166,26.097293853759766
234,0.011328674604495366,0.00013387379202452922,26.09251046180725
235,0.011361430026590824,0.00013338068592337715,26.097087860107422
236,0.011336395827432474,0.00013288666467385838,26.047775506973267
237,0.011320794311662516,0.00013239174181981503,26.147947311401367
238,0.01127307169760267,0.00013189593092980707,26.108874320983887
239,0.011210917433102926,0.00013139924559674057,26.086647510528564
240,0.011199743300676347,0.00013090169943749482,26.104463815689087
241,0.011292224501570065,0.00013040330609254909,26.105258226394653
242,0.01136148978645603,0.00012990407922560873,26.066959381103516
243,0.01129279180119435,0.00012940403252323046,26.130648612976074
244,0.011290651932358741,0.00012890317969444724,26.153615474700928
245,0.011261320859193801,0.00012840153447039236,26.05995202064514
246,0.011513215862214566,0.00012789911060392302,26.04289221763611
247,0.01130080862591664,0.00012739592186924336,26.107750177383423
248,0.011193863116204739,0.00012689198206152665,26.09291434288025
249,0.011419567093253136,0.00012638730499653738,26.10265350341797
250,0.011264699883759022,0.00012588190451025218,26.07619285583496
251,0.011493028576175372,0.00012537579445848064,26.075164794921875
252,0.011525937976936499,0.00012486898871648554,26.110358238220215
253,0.011445925571024418,0.00012436150117860233,26.10020661354065
254,0.011481977067887783,0.00012385334575785818,26.03587007522583
255,0.011312704781691234,0.00012334453638559065,26.105144739151
256,0.011240814874569575,0.00012283508701106568,26.103890895843506
257,0.011505575602253277,0.00012232501160109525,26.117356538772583
258,0.011242737372716268,0.00012181432413965438,26.14504361152649
259,0.011384682667752107,0.00012130303862749775,26.178483963012695
260,0.011238122514138619,0.00012079116908177604,26.07928156852722
261,0.011298260589440664,0.00012027872953565136,26.099334478378296
262,0.011240947898477316,0.00011976573403791269,26.13498330116272
263,0.01127381349603335,0.00011925219665259083,26.124523401260376
264,0.011137732739249865,0.00011873813145857257,26.096843957901
265,0.011565850799282391,0.00011822355254921483,26.09947633743286
266,0.011155234494556984,0.00011770847403195844,26.119468450546265
267,0.011199653955797355,0.00011719291002794104,26.064322233200073
268,0.011249967974921067,0.00011667687467161032,26.053232669830322
269,0.011206735235949358,0.00011616038211033621,26.081613063812256
270,0.011260548699647188,0.00011564344650402318,26.092077255249023
271,0.011524372858305772,0.00011512608202472202,26.06779909133911
272,0.011249476422866186,0.00011460830285624125,26.139736890792847
273,0.011369463770339887,0.00011409012319375835,26.099356174468994
274,0.01132786792392532,0.00011357155724343053,26.123613357543945
275,0.011207812279462815,0.00011305261922200524,26.144897937774658
276,0.011370859543482463,0.00011253332335643051,26.075132131576538
277,0.01122956263522307,0.0001120136838834648,26.13642954826355
278,0.011271721497178078,0.00011149371504928676,26.104626417160034
279,0.01125609731922547,0.00011097343110910463,26.081623315811157
280,0.011371049967904886,0.00011045284632676547,26.170665740966797
281,0.011241349546859661,0.00010993197497436401,26.12832760810852
282,0.011415705519417922,0.00010941083133185155,26.014246702194214
283,0.011113828420639038,0.00010888942968664426,26.074208736419678
284,0.011327692617972692,0.00010836778433323165,26.188511610031128
285,0.011300132951388757,0.0001078459095727846,26.152684688568115
286,0.011429031783094009,0.00010732381971276326,26.140015840530396
287,0.011163093894720078,0.00010680152906652491,26.09733557701111
288,0.011459913663566112,0.00010627905195293142,26.09737491607666
289,0.011141827888786792,0.00010575640269595682,26.105085611343384
290,0.011282892649372418,0.00010523359562429447,26.136554479599
291,0.011163746565580368,0.00010471064507096434,26.094420433044434
292,0.011206428396205108,0.00010418756537292005,26.046241998672485
293,0.01122706818083922,0.00010366437087065572,26.083603620529175
294,0.011221485895415146,0.00010314107590781288,26.16154932975769
295,0.011239553367098172,0.00010261769483078739,26.13379669189453
296,0.011242129746824503,0.00010209424198833577,26.23114275932312
297,0.011204633302986622,0.00010157073173118215,26.137677669525146
298,0.011271731679638226,0.00010104717841162466,26.124639987945557
299,0.011239224361876647,0.00010052359638314202,26.188376665115356
300,0.011273500105986992,0.00010000000000000009,26.139134168624878
301,0.011382903748502335,9.947640361685814e-05,26.15905785560608
302,0.011319727761050065,9.895282158837551e-05,26.097403049468994
303,0.011102650469789902,9.842926826881802e-05,26.099753379821777
304,0.011107671726495027,9.790575801166441e-05,26.055142879486084
305,0.011352167588969071,9.738230516921276e-05,26.03861427307129
306,0.011149875012536843,9.685892409218725e-05,26.105895280838013
307,0.011151147944231828,9.633562912934446e-05,26.067816734313965
308,0.011110074383517106,9.581243462708012e-05,26.073896169662476
309,0.01130527953306834,9.528935492903583e-05,26.099382877349854
310,0.011216266577442487,9.47664043757057e-05,26.210236072540283
311,0.011269573929409187,9.424359730404337e-05,26.095062255859375
312,0.011216485872864723,9.372094804706878e-05,26.034143686294556
313,0.011205148013929526,9.319847093347529e-05,26.057644844055176
314,0.011273409674564997,9.267618028723695e-05,26.06631851196289
315,0.011231055793662867,9.215409042721561e-05,26.1306312084198
316,0.011299203212062518,9.163221566676853e-05,26.051000595092773
317,0.011351360970487197,9.111057031335595e-05,26.097475290298462
318,0.011222955149908861,9.058916866814867e-05,26.005940675735474
319,0.011374709072212379,9.00680250256362e-05,26.09171485900879
320,0.011778507723162572,8.954715367323477e-05,26.083346605300903
321,0.011131531931459904,8.902656889089557e-05,26.047422409057617
322,0.011457711302985748,8.850628495071345e-05,26.035194396972656
323,0.011363307759165765,8.798631611653541e-05,26.10563898086548
324,0.011362874818344911,8.746667664356967e-05,26.060624599456787
325,0.011202233408888181,8.694738077799496e-05,26.081785678863525
326,0.01134808703015248,8.642844275656965e-05,26.1179678440094
327,0.011200032693644365,8.590987680624182e-05,26.18379282951355
328,0.011124094203114509,8.539169714375895e-05,26.159558534622192
329,0.01114362310618162,8.487391797527815e-05,26.145957231521606
330,0.011283846851438285,8.4356553495977e-05,26.065502405166626
331,0.011202651696900526,8.383961788966396e-05,26.135337829589844
332,0.011318218521773815,8.332312532838983e-05,26.0507652759552
333,0.011183028171459834,8.280708997205912e-05,26.06453013420105
334,0.011324242968112231,8.229152596804175e-05,26.04991602897644
335,0.011160474518934886,8.177644745078534e-05,26.05945587158203
336,0.011211016277472178,8.12618685414276e-05,26.108968496322632
337,0.011262835096567869,8.074780334740934e-05,26.129239082336426
338,0.011273782389859358,8.023426596208744e-05,26.085949659347534
339,0.011231690458953381,7.972127046434882e-05,26.11670160293579
340,0.011199086531996727,7.920883091822412e-05,26.03412699699402
341,0.011081237563242514,7.869696137250243e-05,26.124147415161133
342,0.011341703745226065,7.818567586034581e-05,26.140763998031616
343,0.01039287403387868,7.767498839890492e-05,37.1381311416626
344,0.011248051796270453,7.71649129889345e-05,42.192471981048584
345,0.01098000270355007,7.665546361440951e-05,39.35595440864563
346,0.010396997201377932,7.614665424214199e-05,38.47455644607544
347,0.010287809874052587,7.56384988213978e-05,38.70277404785156
348,0.010381655808052292,7.513101128351459e-05,38.79479193687439
349,0.010283809438671755,7.46242055415195e-05,41.22655940055847
350,0.010401896970427555,7.4118095489748e-05,40.56235909461975
351,0.010330378503093252,7.361269500346278e-05,41.22729015350342
352,0.01032799737446982,7.310801793847352e-05,40.97888994216919
353,0.01028751282264357,7.260407813075681e-05,40.26223826408386
354,0.010234723394007786,7.210088939607712e-05,40.30952548980713
355,0.01027849413778471,7.159846552960781e-05,41.453449964523315
356,0.011029721824857204,7.109682030555288e-05,39.42675757408142
357,0.010174971984942322,7.059596747676967e-05,42.02829885482788
358,0.010309777425035187,7.00959207743914e-05,49.2717559337616
359,0.010285327514714521,6.959669390745105e-05,49.106770038604736
360,0.01030881856770619,6.909830056250531e-05,49.107738971710205
361,0.010740278774629469,6.860075440325958e-05,49.222695112228394
362,0.010962772810750681,6.810406907019306e-05,49.2688262462616
363,0.010298782959580421,6.760825818018511e-05,49.099560022354126
364,0.010378306731581688,6.711333532614174e-05,49.1725537776947
365,0.010179748171535523,6.661931407662295e-05,49.12556052207947
366,0.010163246532497198,6.612620797547092e-05,49.22474932670593
367,0.010166797017597633,6.563403054143845e-05,49.39104700088501
368,0.010260148905217648,6.514279526781857e-05,49.173102617263794
369,0.010141081804328638,6.465251562207434e-05,49.07278871536255
370,0.010106246483147792,6.416320504547005e-05,48.9736762046814
371,0.010428061364623516,6.367487695270223e-05,49.305142641067505
372,0.010243429923835009,6.318754473153228e-05,49.26182413101196
373,0.010870318677600311,6.270122174241917e-05,49.21652579307556
374,0.010284580411794393,6.221592131815332e-05,49.33494997024536
375,0.010303124137546705,6.173165676349107e-05,49.13366436958313
376,0.010365910281467697,6.124844135478975e-05,49.052000761032104
377,0.010219377748992132,6.0766288339643896e-05,49.2937707901001
378,0.01031569219396814,6.028521093652197e-05,49.16594481468201
379,0.011605308310169241,5.980522233440405e-05,49.111976861953735
380,0.010292604302420565,5.9326335692420016e-05,49.107414960861206
381,0.010061930611972575,5.884856413948918e-05,49.51682186126709
382,0.010185706570906483,5.8371920773959934e-05,49.2221360206604
383,0.010256409219911566,5.789641866325099e-05,49.003323554992676
384,0.010154074523597956,5.7422070843492775e-05,49.11189579963684
385,0.01013733944653169,5.6948890319170504e-05,48.963603258132935
386,0.010276867643646572,5.64768900627673e-05,49.2907452583313
387,0.011619216681498548,5.600608301440852e-05,49.05489420890808
388,0.01031356610600715,5.5536482081507314e-05,60.01086688041687
389,0.011596297136629406,5.50681001384104e-05,61.64693212509155
390,0.010399319616186878,5.4600950026045366e-05,38.93793869018555
391,0.010284875539819832,5.413504455156854e-05,39.48904013633728
392,0.010416193156624618,5.367039648801389e-05,39.52205443382263
393,0.010560342414385599,5.320701857394272e-05,38.30192184448242
394,0.010267490622304056,5.2744923513094646e-05,38.90296530723572
395,0.010262943966233212,5.2284123974039194e-05,40.253620624542236
396,0.010172887664774189,5.18246325898285e-05,40.40715146064758
397,0.010227124773613785,5.1366461957651e-05,40.06483244895935
398,0.010195494022058405,5.090962463848596e-05,40.231563091278076
399,0.01030980159892984,5.045413315675932e-05,40.2972354888916
400,0.01012654363623132,5.0000000000000016e-05,40.18134093284607
401,0.010281848296037188,4.9547237618498125e-05,40.36543869972229
402,0.01024703531647506,4.9095858424962905e-05,40.2791862487793
403,0.010184498058389063,4.8645874794183055e-05,40.326122999191284
404,0.0102381926515828,4.819729906268703e-05,40.22548508644104
405,0.010312426531606394,4.775014352840515e-05,41.13543510437012
406,0.010257733013966808,4.730442045033227e-05,39.338844537734985
407,0.010203807574251423,4.686014204819173e-05,41.275259017944336
408,0.010199568416599346,4.641732050210039e-05,40.72462821006775
409,0.01020023751113078,4.597596795223453e-05,40.72908854484558
410,0.010226306404270556,4.5536096498497356e-05,40.59622812271118
411,0.010196424717002588,4.509771820018684e-05,40.644513845443726
412,0.010305792336230692,4.466084507566564e-05,40.74633073806763
413,0.010293683563561543,4.422548910203102e-05,40.68584156036377
414,0.010145847948834948,4.3791662214786995e-05,40.95071721076965
415,0.010253902504463558,4.335937630751677e-05,40.673829793930054
416,0.010177895588719326,4.292864323155688e-05,40.54756498336792
417,0.010207254135900217,4.249947479567218e-05,40.95863437652588
418,0.011723237982748644,4.207188276573215e-05,40.54589915275574
419,0.010201826286704643,4.164587886438831e-05,40.734180212020874
420,0.010209071206981722,4.122147477075274e-05,40.62512183189392
421,0.010235638661391062,4.0798682120078084e-05,40.71802616119385
422,0.01016197224026141,4.037751250343844e-05,40.76993680000305
423,0.010178333026883394,3.995797746741164e-05,40.67783260345459
424,0.010334103024038284,3.954008851376255e-05,40.61877775192261
425,0.010831661967803602,3.9123857099128e-05,40.647249937057495
426,0.01029864374710166,3.87092946347024e-05,40.66218113899231
427,0.010231318093998276,3.8296412485925144e-05,40.674139738082886
428,0.010434404764648365,3.7885221972169e-05,41.24070739746094
429,0.010147462882425474,3.747573436642951e-05,40.47297787666321
430,0.010260860111726366,3.70679608950163e-05,40.496490716934204
431,0.01017085906199139,3.6661912737245024e-05,40.51680827140808
432,0.010276691866633684,3.6257601025131054e-05,40.46349549293518
433,0.010224890955926283,3.5855036843084235e-05,40.47667193412781
434,0.010194139818296484,3.5454231227604985e-05,40.464290142059326
435,0.010228865051075169,3.505519516698167e-05,40.4071478843689
436,0.010289451532551775,3.465793960098951e-05,40.834299087524414
437,0.010180207354057095,3.4262475420590474e-05,41.848570108413696
438,0.010144907171311586,3.386881346763483e-05,40.572513818740845
439,0.010157246648779383,3.3476964534563956e-05,41.06291389465332
440,0.010367812224380348,3.3086939364114205e-05,39.923625230789185
441,0.010046200108026032,3.269874864902272e-05,41.55714249610901
442,0.010128219672681196,3.231240303173397e-05,41.57902503013611
443,0.01010914616610693,3.192791310410825e-05,43.79092502593994
444,0.010336026002693436,3.154528940713116e-05,40.524213552474976
445,0.010361856376023396,3.116454243062465e-05,40.5916793346405
446,0.010172546051604591,3.078568261295936e-05,40.50738596916199
447,0.010230205082537039,3.0408720340768633e-05,40.580300092697144
448,0.010103388669212227,3.0033665948663485e-05,40.70725059509277
449,0.010110176492320455,2.966052971894962e-05,41.337486028671265
450,0.010236667124959438,2.9289321881345285e-05,40.47060465812683
451,0.010221722596527441,2.892005261270078e-05,41.8975088596344
452,0.011181140520974346,2.8552732036719715e-05,40.302504777908325
453,0.010178370320278666,2.818737022368116e-05,40.87000060081482
454,0.010172373918897432,2.7823977190163813e-05,40.448851346969604
455,0.010196952149271965,2.7462562898771264e-05,40.61335206031799
456,0.010338673206127209,2.7103137257858892e-05,40.58135914802551
457,0.010286076844710371,2.674571012126216e-05,40.55003547668457
458,0.010175074248210243,2.6390291288026627e-05,40.65238308906555
459,0.01023240229519813,2.603689050213906e-05,40.39822840690613
460,0.01019771569206015,2.568551745226059e-05,42.00991916656494
461,0.01013518554037032,2.5336181771460892e-05,42.56586575508118
462,0.010293184151953978,2.498889303695408e-05,40.9699809551239
463,0.010134848664798166,2.464366076983627e-05,40.35843515396118
464,0.010229826196218315,2.43004944348244e-05,40.396803855895996
465,0.01010647954662209,2.3959403439996937e-05,40.463358640670776
466,0.010339682456105947,2.3620397136535816e-05,40.51466393470764
467,0.010814690840956957,2.3283484818470086e-05,41.29050540924072
468,0.010141663556999487,2.2948675722421113e-05,50.506311655044556
469,0.010178842703285425,2.2615979027349414e-05,38.800881147384644
470,0.010016789406780963,2.2285403854302936e-05,38.29390358924866
471,0.010339695575606564,2.1956959266167044e-05,38.20947790145874
472,0.01025056867333858,2.163065426741605e-05,38.21973371505737
473,0.010095336676939674,2.1306497803866297e-05,38.170998334884644
474,0.010175508042068585,2.0984498762431e-05,38.14324998855591
